LECROYMAUI,0,Waveform
Segments,1,SegmentSize,97102
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2019 04:01:05,0                 
Time,Ampl
2.7805e-05,-0.00051429361
2.78055e-05,-0.00049361849
2.7806e-05,-0.00047552776
2.78065e-05,-0.00046002142
2.7807e-05,-0.00046002142
2.78075e-05,-0.00042642435
2.7808e-05,-0.00041867118
2.78085e-05,-0.00039799606
2.7809e-05,-0.00040833362
2.78095e-05,-0.00039024289
2.781e-05,-0.00039799606
2.78105e-05,-0.00036698338
2.7811e-05,-0.00034889265
2.78115e-05,-0.00034113948
2.7812e-05,-0.0003876585
2.78125e-05,-0.00035147704
2.7813e-05,-0.00036439899
2.78135e-05,-0.00034113948
2.7814e-05,-0.00033855509
2.78145e-05,-0.00033080192
2.7815e-05,-0.00031271119
2.78155e-05,-0.00028945168
2.7816e-05,-0.000258439
2.78165e-05,-0.00024551705
2.7817e-05,-0.00021450437
2.78175e-05,-0.00021191998
2.7818e-05,-0.00020416681
2.78185e-05,-0.00016023218
2.7819e-05,-0.00014472584
2.78195e-05,-0.00012146633
2.782e-05,-9.820682e-05
2.78205e-05,-8.011609e-05
2.7821e-05,-8.786926e-05
2.78215e-05,-6.460975e-05
2.7822e-05,-6.977853e-05
2.78225e-05,-6.977853e-05
2.7823e-05,-6.977853e-05
2.78235e-05,-7.75317e-05
2.7824e-05,-7.236292e-05
2.78245e-05,-4.910341e-05
2.7825e-05,-5.685658e-05
2.78255e-05,-1.292195e-05
2.7826e-05,-2.325951e-05
2.78265e-05,5.16878e-06
2.7827e-05,-1.292195e-05
2.78275e-05,4.393463e-05
2.7828e-05,2.325951e-05
2.78285e-05,4.393463e-05
2.7829e-05,3.618146e-05
2.78295e-05,8.528487e-05
2.783e-05,9.045365e-05
2.78305e-05,0.00010854438
2.7831e-05,0.0001292195
2.78315e-05,0.00014731023
2.7832e-05,0.00016281657
2.78325e-05,0.00014472584
2.7833e-05,0.00017056974
2.78335e-05,0.00017056974
2.7834e-05,0.00018866047
2.78345e-05,0.00023001071
2.7835e-05,0.00021708876
2.78355e-05,0.00022484193
2.7836e-05,0.00021450437
2.78365e-05,0.00021967315
2.7837e-05,0.00019641364
2.78375e-05,0.00023001071
2.7838e-05,0.00023776388
2.78385e-05,0.00025585461
2.7839e-05,0.00026102339
2.78395e-05,0.00026877656
2.784e-05,0.00027394534
2.78405e-05,0.0002842829
2.7841e-05,0.00030754241
2.78415e-05,0.00029978924
2.7842e-05,0.00033080192
2.78425e-05,0.00034113948
2.7843e-05,0.00035406143
2.78435e-05,0.00036439899
2.7844e-05,0.00035664582
2.78445e-05,0.00038507411
2.7845e-05,0.00039282728
2.78455e-05,0.00041091801
2.7846e-05,0.0004393463
2.78465e-05,0.00041867118
2.7847e-05,0.00043159313
2.78475e-05,0.00043159313
2.7848e-05,0.0004393463
2.78485e-05,0.00043417752
2.7849e-05,0.00043676191
2.78495e-05,0.00043417752
2.785e-05,0.00042383996
2.78505e-05,0.00043159313
2.7851e-05,0.00042900874
2.78515e-05,0.00043676191
2.7852e-05,0.00045226825
2.78525e-05,0.00046002142
2.7853e-05,0.00047035898
2.78535e-05,0.00047811215
2.7854e-05,0.00047552776
2.78545e-05,0.00053496873
2.7855e-05,0.00051429361
2.78555e-05,0.00052721556
2.7856e-05,0.00050654044
2.78565e-05,0.00052204678
2.7857e-05,0.00051946239
2.78575e-05,0.00054789068
2.7858e-05,0.0005427219
2.78585e-05,0.00056081263
2.7859e-05,0.0005427219
2.78595e-05,0.00055305946
2.786e-05,0.00054530629
2.78605e-05,0.00056339702
2.7861e-05,0.00056081263
2.78615e-05,0.00057890336
2.7862e-05,0.00057115019
2.78625e-05,0.00058665653
2.7863e-05,0.00056081263
2.78635e-05,0.00057373458
2.7864e-05,0.00057115019
2.78645e-05,0.00057373458
2.7865e-05,0.00058148775
2.78655e-05,0.00059182531
2.7866e-05,0.00058407214
2.78665e-05,0.00057115019
2.7867e-05,0.00058148775
2.78675e-05,0.00058665653
2.7868e-05,0.00057373458
2.78685e-05,0.00058924092
2.7869e-05,0.00058924092
2.78695e-05,0.00057890336
2.787e-05,0.00058924092
2.78705e-05,0.00058148775
2.7871e-05,0.00059182531
2.78715e-05,0.00057890336
2.7872e-05,0.00058665653
2.78725e-05,0.00058665653
2.7873e-05,0.00057631897
2.78735e-05,0.0005685658
2.7874e-05,0.00055047507
2.78745e-05,0.00054789068
2.7875e-05,0.00056081263
2.78755e-05,0.00055305946
2.7876e-05,0.00056339702
2.78765e-05,0.00056598141
2.7877e-05,0.00054789068
2.78775e-05,0.00057115019
2.7878e-05,0.00053755312
2.78785e-05,0.00054530629
2.7879e-05,0.00054530629
2.78795e-05,0.00056598141
2.788e-05,0.00056081263
2.78805e-05,0.00056598141
2.7881e-05,0.00056598141
2.78815e-05,0.00055047507
2.7882e-05,0.0005427219
2.78825e-05,0.00055305946
2.7883e-05,0.00055305946
2.78835e-05,0.00055305946
2.7884e-05,0.00052463117
2.78845e-05,0.00053755312
2.7885e-05,0.00052979995
2.78855e-05,0.00056339702
2.7886e-05,0.00054013751
2.78865e-05,0.00053238434
2.7887e-05,0.00049620288
2.78875e-05,0.00049620288
2.7888e-05,0.00048328093
2.78885e-05,0.00048328093
2.7889e-05,0.00045226825
2.78895e-05,0.0004393463
2.789e-05,0.00045226825
2.78905e-05,0.00045485264
2.7891e-05,0.00045226825
2.78915e-05,0.0004393463
2.7892e-05,0.00044968386
2.78925e-05,0.00044968386
2.7893e-05,0.00044709947
2.78935e-05,0.00045485264
2.7894e-05,0.00045226825
2.78945e-05,0.00044709947
2.7895e-05,0.00044193069
2.78955e-05,0.00044193069
2.7896e-05,0.00038248972
2.78965e-05,0.00039541167
2.7897e-05,0.00037473655
2.78975e-05,0.00040833362
2.7898e-05,0.00037990533
2.78985e-05,0.00037990533
2.7899e-05,0.00036698338
2.78995e-05,0.00034372387
2.79e-05,0.00035147704
2.79005e-05,0.00032046436
2.7901e-05,0.00029978924
2.79015e-05,0.00028945168
2.7902e-05,0.00026877656
2.79025e-05,0.00027911412
2.7903e-05,0.00026619217
2.79035e-05,0.00027394534
2.7904e-05,0.00023517949
2.79045e-05,0.000258439
2.7905e-05,0.00022742632
2.79055e-05,0.00023517949
2.7906e-05,0.00020933559
2.79065e-05,0.0002325951
2.7907e-05,0.00021967315
2.79075e-05,0.00021450437
2.7908e-05,0.00020416681
2.79085e-05,0.00018607608
2.7909e-05,0.00017573852
2.79095e-05,0.00017573852
2.791e-05,0.00017056974
2.79105e-05,0.00014989462
2.7911e-05,0.00013955706
2.79115e-05,0.00013438828
2.7912e-05,0.00010595999
2.79125e-05,0.00010079121
2.7913e-05,6.977853e-05
2.79135e-05,8.011609e-05
2.7914e-05,3.359707e-05
2.79145e-05,5.685658e-05
2.7915e-05,4.393463e-05
2.79155e-05,5.16878e-05
2.7916e-05,2.325951e-05
2.79165e-05,2.067512e-05
2.7917e-05,-7.75317e-06
2.79175e-05,-1.550634e-05
2.7918e-05,-1.809073e-05
2.79185e-05,-2.067512e-05
2.7919e-05,-4.135024e-05
2.79195e-05,-5.944097e-05
2.792e-05,-4.393463e-05
2.79205e-05,-3.101268e-05
2.7921e-05,-4.135024e-05
2.79215e-05,-4.651902e-05
2.7922e-05,-4.393463e-05
2.79225e-05,-7.236292e-05
2.7923e-05,-9.045365e-05
2.79235e-05,-9.045365e-05
2.7924e-05,-0.00013955706
2.79245e-05,-0.00016281657
2.7925e-05,-0.00014214145
2.79255e-05,-0.0001809073
2.7926e-05,-0.00018349169
2.79265e-05,-0.00018866047
2.7927e-05,-0.00020158242
2.79275e-05,-0.00023001071
2.7928e-05,-0.00022742632
2.79285e-05,-0.00020933559
2.7929e-05,-0.00025585461
2.79295e-05,-0.00024551705
2.793e-05,-0.00026619217
2.79305e-05,-0.00025068583
2.7931e-05,-0.00027652973
2.79315e-05,-0.000258439
2.7932e-05,-0.00027911412
2.79325e-05,-0.00027911412
2.7933e-05,-0.00028169851
2.79335e-05,-0.00030237363
2.7934e-05,-0.00031271119
2.79345e-05,-0.00034889265
2.7935e-05,-0.00034630826
2.79355e-05,-0.00036439899
2.7936e-05,-0.00037215216
2.79365e-05,-0.00040058045
2.7937e-05,-0.00040316484
2.79375e-05,-0.00043159313
2.7938e-05,-0.00044709947
2.79385e-05,-0.00045485264
2.7939e-05,-0.00046777459
2.79395e-05,-0.00047552776
2.794e-05,-0.00049620288
2.79405e-05,-0.00049620288
2.7941e-05,-0.00052721556
2.79415e-05,-0.00051429361
2.7942e-05,-0.00053496873
2.79425e-05,-0.00050654044
2.7943e-05,-0.00051946239
2.79435e-05,-0.00049361849
2.7944e-05,-0.00049878727
2.79445e-05,-0.00049361849
2.7945e-05,-0.00050654044
2.79455e-05,-0.00052463117
2.7946e-05,-0.000516878
2.79465e-05,-0.00054530629
2.7947e-05,-0.00055822824
2.79475e-05,-0.00057373458
2.7948e-05,-0.00060216287
2.79485e-05,-0.00058924092
2.7949e-05,-0.00061766921
2.79495e-05,-0.00062283799
2.795e-05,-0.00064868189
2.79505e-05,-0.00064868189
2.7951e-05,-0.00064092872
2.79515e-05,-0.00067452579
2.7952e-05,-0.00066418823
2.79525e-05,-0.00066418823
2.7953e-05,-0.00069261652
2.79535e-05,-0.0006977853
2.7954e-05,-0.0006977853
2.79545e-05,-0.00068486335
2.7955e-05,-0.00070295408
2.79555e-05,-0.00070812286
2.7956e-05,-0.00070295408
2.79565e-05,-0.00070036969
2.7957e-05,-0.00070553847
2.79575e-05,-0.00069003213
2.7958e-05,-0.00071587603
2.79585e-05,-0.0006977853
2.7959e-05,-0.00070295408
2.79595e-05,-0.00072621359
2.796e-05,-0.00073913554
2.79605e-05,-0.00074171993
2.7961e-05,-0.00074688871
2.79615e-05,-0.00075205749
2.7962e-05,-0.00076497944
2.79625e-05,-0.00078307017
2.7963e-05,-0.00076239505
2.79635e-05,-0.00076239505
2.7964e-05,-0.00079082334
2.79645e-05,-0.00078823895
2.7965e-05,-0.00080374529
2.79655e-05,-0.00079340773
2.7966e-05,-0.00080374529
2.79665e-05,-0.00081408285
2.7967e-05,-0.0008011609
2.79675e-05,-0.0008011609
2.7968e-05,-0.00079599212
2.79685e-05,-0.00079599212
2.7969e-05,-0.00079340773
2.79695e-05,-0.00081408285
2.797e-05,-0.00082958919
2.79705e-05,-0.0008011609
2.7971e-05,-0.0008270048
2.79715e-05,-0.00080374529
2.7972e-05,-0.00082442041
2.79725e-05,-0.00080891407
2.7973e-05,-0.00081666724
2.79735e-05,-0.00081149846
2.7974e-05,-0.00083475797
2.79745e-05,-0.0008270048
2.7975e-05,-0.0008528487
2.79755e-05,-0.00082958919
2.7976e-05,-0.0008528487
2.79765e-05,-0.00084767992
2.7977e-05,-0.0008528487
2.79775e-05,-0.00085026431
2.7978e-05,-0.00082442041
2.79785e-05,-0.00082958919
2.7979e-05,-0.00081149846
2.79795e-05,-0.00078307017
2.798e-05,-0.00081925163
2.79805e-05,-0.00075722627
2.7981e-05,-0.00078823895
2.79815e-05,-0.00075205749
2.7982e-05,-0.00078307017
2.79825e-05,-0.00075205749
2.7983e-05,-0.00077014822
2.79835e-05,-0.00077014822
2.7984e-05,-0.00079082334
2.79845e-05,-0.00079082334
2.7985e-05,-0.00079082334
2.79855e-05,-0.00077790139
2.7986e-05,-0.00079340773
2.79865e-05,-0.00077273261
2.7987e-05,-0.00079340773
2.79875e-05,-0.00076239505
2.7988e-05,-0.00077014822
2.79885e-05,-0.00076239505
2.7989e-05,-0.00078307017
2.79895e-05,-0.00076239505
2.799e-05,-0.00078048578
2.79905e-05,-0.00074688871
2.7991e-05,-0.00075981066
2.79915e-05,-0.00072879798
2.7992e-05,-0.00074688871
2.79925e-05,-0.0006977853
2.7993e-05,-0.00072879798
2.79935e-05,-0.00068744774
2.7994e-05,-0.00071587603
2.79945e-05,-0.00067452579
2.7995e-05,-0.00068744774
2.79955e-05,-0.00064092872
2.7996e-05,-0.00066418823
2.79965e-05,-0.00063575994
2.7997e-05,-0.00068744774
2.79975e-05,-0.00066160384
2.7998e-05,-0.00068227896
2.79985e-05,-0.00064868189
2.7999e-05,-0.00067452579
2.79995e-05,-0.00067452579
2.8e-05,-0.00068486335
2.80005e-05,-0.00066160384
2.8001e-05,-0.00066418823
2.80015e-05,-0.00065126628
2.8002e-05,-0.00065126628
2.80025e-05,-0.00061766921
2.8003e-05,-0.00059957848
2.80035e-05,-0.0005944097
2.8004e-05,-0.00056339702
2.80045e-05,-0.00058148775
2.8005e-05,-0.00056081263
2.80055e-05,-0.00055822824
2.8006e-05,-0.00053496873
2.80065e-05,-0.00051170922
2.8007e-05,-0.00050137166
2.80075e-05,-0.00046002142
2.8008e-05,-0.00046777459
2.80085e-05,-0.00045485264
2.8009e-05,-0.00046777459
2.80095e-05,-0.0004651902
2.801e-05,-0.00048586532
2.80105e-05,-0.00043417752
2.8011e-05,-0.00045485264
2.80115e-05,-0.00044968386
2.8012e-05,-0.00047035898
2.80125e-05,-0.0004651902
2.8013e-05,-0.00044193069
2.80135e-05,-0.00043159313
2.8014e-05,-0.00042383996
2.80145e-05,-0.00040574923
2.8015e-05,-0.00042125557
2.80155e-05,-0.00039282728
2.8016e-05,-0.00040574923
2.80165e-05,-0.00037990533
2.8017e-05,-0.00034889265
2.80175e-05,-0.00035147704
2.8018e-05,-0.00034113948
2.80185e-05,-0.00032046436
2.8019e-05,-0.00030237363
2.80195e-05,-0.00027394534
2.802e-05,-0.00029203607
2.80205e-05,-0.00025068583
2.8021e-05,-0.00025327022
2.80215e-05,-0.00025068583
2.8022e-05,-0.00022484193
2.80225e-05,-0.00024551705
2.8023e-05,-0.0002325951
2.80235e-05,-0.00026877656
2.8024e-05,-0.00024551705
2.80245e-05,-0.00025068583
2.8025e-05,-0.00027136095
2.80255e-05,-0.00025585461
2.8026e-05,-0.00024551705
2.80265e-05,-0.0002325951
2.8027e-05,-0.00022484193
2.80275e-05,-0.00016023218
2.8028e-05,-0.00016023218
2.80285e-05,-0.00015764779
2.8029e-05,-0.00013438828
2.80295e-05,-0.0001292195
2.803e-05,-0.0001033756
2.80305e-05,-0.00010595999
2.8031e-05,-0.00010854438
2.80315e-05,-0.00011371316
2.8032e-05,-8.786926e-05
2.80325e-05,-5.944097e-05
2.8033e-05,-6.202536e-05
2.80335e-05,-2.842829e-05
2.8034e-05,-4.910341e-05
2.80345e-05,-4.393463e-05
2.8035e-05,-6.202536e-05
2.80355e-05,-4.393463e-05
2.8036e-05,-3.101268e-05
2.80365e-05,-3.359707e-05
2.8037e-05,-2.067512e-05
2.80375e-05,-2.58439e-05
2.8038e-05,-3.876585e-05
2.80385e-05,-1.550634e-05
2.8039e-05,-1.033756e-05
2.80395e-05,2.325951e-05
2.804e-05,4.393463e-05
2.80405e-05,6.202536e-05
2.8041e-05,7.75317e-05
2.80415e-05,8.528487e-05
2.8042e-05,9.045365e-05
2.80425e-05,0.00010595999
2.8043e-05,9.045365e-05
2.80435e-05,9.820682e-05
2.8044e-05,9.045365e-05
2.80445e-05,9.045365e-05
2.8045e-05,9.820682e-05
2.80455e-05,0.00013180389
2.8046e-05,0.00011629755
2.80465e-05,0.00012663511
2.8047e-05,0.00011112877
2.80475e-05,0.00013955706
2.8048e-05,0.00014731023
2.80485e-05,0.00015247901
2.8049e-05,0.00014989462
2.80495e-05,0.00014472584
2.805e-05,0.00014731023
2.80505e-05,0.00015247901
2.8051e-05,0.00016798535
2.80515e-05,0.00016540096
2.8052e-05,0.00015764779
2.80525e-05,0.00017315413
2.8053e-05,0.00018349169
2.80535e-05,0.00019124486
2.8054e-05,0.00018607608
2.80545e-05,0.00019641364
2.8055e-05,0.00019641364
2.80555e-05,0.00021708876
2.8056e-05,0.00023776388
2.80565e-05,0.00024293266
2.8057e-05,0.000258439
2.80575e-05,0.00027394534
2.8058e-05,0.00027911412
2.80585e-05,0.00029720485
2.8059e-05,0.00027394534
2.80595e-05,0.00029720485
2.806e-05,0.00030237363
2.80605e-05,0.00029720485
2.8061e-05,0.00032046436
2.80615e-05,0.00032563314
2.8062e-05,0.00029203607
2.80625e-05,0.00031529558
2.8063e-05,0.00029720485
2.80635e-05,0.00031271119
2.8064e-05,0.00028169851
2.80645e-05,0.00032046436
2.8065e-05,0.00031271119
2.80655e-05,0.0003359707
2.8066e-05,0.00029978924
2.80665e-05,0.00032821753
2.8067e-05,0.00031787997
2.80675e-05,0.00035406143
2.8068e-05,0.00032304875
2.80685e-05,0.00034372387
2.8069e-05,0.00033080192
2.80695e-05,0.00035147704
2.807e-05,0.00035923021
2.80705e-05,0.00036956777
2.8071e-05,0.00035406143
2.80715e-05,0.00037215216
2.8072e-05,0.00035147704
2.80725e-05,0.00035664582
2.8073e-05,0.00034630826
2.80735e-05,0.00036439899
2.8074e-05,0.00032304875
2.80745e-05,0.00032046436
2.8075e-05,0.00030237363
2.80755e-05,0.00028945168
2.8076e-05,0.0002842829
2.80765e-05,0.0002842829
2.8077e-05,0.000258439
2.80775e-05,0.00029462046
2.8078e-05,0.00028945168
2.80785e-05,0.00029203607
2.8079e-05,0.0002842829
2.80795e-05,0.0003101268
2.808e-05,0.00034113948
2.80805e-05,0.0003359707
2.8081e-05,0.00035147704
2.80815e-05,0.00035406143
2.8082e-05,0.00036439899
2.80825e-05,0.00036956777
2.8083e-05,0.0003618146
2.80835e-05,0.00036698338
2.8084e-05,0.00033855509
2.80845e-05,0.0003618146
2.8085e-05,0.00031271119
2.80855e-05,0.00034889265
2.8086e-05,0.00029720485
2.80865e-05,0.00032046436
2.8087e-05,0.00030754241
2.80875e-05,0.00030754241
2.8088e-05,0.00031787997
2.80885e-05,0.00031271119
2.8089e-05,0.00028686729
2.80895e-05,0.00028686729
2.809e-05,0.00030495802
2.80905e-05,0.00030495802
2.8091e-05,0.00028686729
2.80915e-05,0.00030754241
2.8092e-05,0.00029462046
2.80925e-05,0.0003101268
2.8093e-05,0.00030237363
2.80935e-05,0.00031529558
2.8094e-05,0.00029462046
2.80945e-05,0.00030754241
2.8095e-05,0.00026877656
2.80955e-05,0.00029203607
2.8096e-05,0.00026619217
2.80965e-05,0.00026877656
2.8097e-05,0.00024293266
2.80975e-05,0.00024293266
2.8098e-05,0.0002325951
2.80985e-05,0.00020416681
2.8099e-05,0.00020416681
2.80995e-05,0.00019899803
2.81e-05,0.00019124486
2.81005e-05,0.00018866047
2.8101e-05,0.00018607608
2.81015e-05,0.00019899803
2.8102e-05,0.0001809073
2.81025e-05,0.00018607608
2.8103e-05,0.00017832291
2.81035e-05,0.0001809073
2.8104e-05,0.0001550634
2.81045e-05,0.00017832291
2.8105e-05,0.00017315413
2.81055e-05,0.00016798535
2.8106e-05,0.0001550634
2.81065e-05,0.00014989462
2.8107e-05,0.00013438828
2.81075e-05,0.00015764779
2.8108e-05,0.00013697267
2.81085e-05,0.00014472584
2.8109e-05,0.00010595999
2.81095e-05,0.00010079121
2.811e-05,0.00011112877
2.81105e-05,9.820682e-05
2.8111e-05,9.820682e-05
2.81115e-05,7.75317e-05
2.8112e-05,7.75317e-05
2.81125e-05,0.00010079121
2.8113e-05,0.00010079121
2.81135e-05,8.011609e-05
2.8114e-05,1.809073e-05
2.81145e-05,3.618146e-05
2.8115e-05,2.325951e-05
2.81155e-05,3.101268e-05
2.8116e-05,2.842829e-05
2.81165e-05,3.618146e-05
2.8117e-05,4.135024e-05
2.81175e-05,3.359707e-05
2.8118e-05,3.101268e-05
2.81185e-05,1.809073e-05
2.8119e-05,1.033756e-05
2.81195e-05,-7.75317e-06
2.812e-05,0
2.81205e-05,5.16878e-06
2.8121e-05,-1.809073e-05
2.81215e-05,-7.75317e-06
2.8122e-05,-3.359707e-05
2.81225e-05,-4.651902e-05
2.8123e-05,-4.393463e-05
2.81235e-05,-3.359707e-05
2.8124e-05,-6.202536e-05
2.81245e-05,-5.685658e-05
2.8125e-05,-8.528487e-05
2.81255e-05,-8.011609e-05
2.8126e-05,-9.562243e-05
2.81265e-05,-0.00010854438
2.8127e-05,-0.00013438828
2.81275e-05,-0.00013180389
2.8128e-05,-0.0001550634
2.81285e-05,-0.00012663511
2.8129e-05,-0.00014989462
2.81295e-05,-0.00013697267
2.813e-05,-0.00013955706
2.81305e-05,-0.00014989462
2.8131e-05,-0.00013180389
2.81315e-05,-0.00014214145
2.8132e-05,-0.00013955706
2.81325e-05,-0.00016023218
2.8133e-05,-0.00014472584
2.81335e-05,-0.00016281657
2.8134e-05,-0.00017056974
2.81345e-05,-0.00017573852
2.8135e-05,-0.00018607608
2.81355e-05,-0.00019641364
2.8136e-05,-0.00019124486
2.81365e-05,-0.00021450437
2.8137e-05,-0.0002325951
2.81375e-05,-0.00027394534
2.8138e-05,-0.00026360778
2.81385e-05,-0.00026619217
2.8139e-05,-0.00028169851
2.81395e-05,-0.00027394534
2.814e-05,-0.00030237363
2.81405e-05,-0.00027911412
2.8141e-05,-0.00029720485
2.81415e-05,-0.00028686729
2.8142e-05,-0.00029978924
2.81425e-05,-0.00029978924
2.8143e-05,-0.00032563314
2.81435e-05,-0.0003101268
2.8144e-05,-0.00031529558
2.81445e-05,-0.0003101268
2.8145e-05,-0.00031787997
2.81455e-05,-0.00028945168
2.8146e-05,-0.00032046436
2.81465e-05,-0.00031529558
2.8147e-05,-0.00034630826
2.81475e-05,-0.00031271119
2.8148e-05,-0.00035664582
2.81485e-05,-0.0003359707
2.8149e-05,-0.00036956777
2.81495e-05,-0.00036439899
2.815e-05,-0.00038507411
2.81505e-05,-0.00038248972
2.8151e-05,-0.00041608679
2.81515e-05,-0.00039024289
2.8152e-05,-0.00041867118
2.81525e-05,-0.00042125557
2.8153e-05,-0.00043159313
2.81535e-05,-0.0004135024
2.8154e-05,-0.00039282728
2.81545e-05,-0.00039282728
2.8155e-05,-0.00038248972
2.81555e-05,-0.00040058045
2.8156e-05,-0.00041867118
2.81565e-05,-0.00042125557
2.8157e-05,-0.00041091801
2.81575e-05,-0.00040833362
2.8158e-05,-0.00042125557
2.81585e-05,-0.00042642435
2.8159e-05,-0.0004393463
2.81595e-05,-0.00044193069
2.816e-05,-0.00046002142
2.81605e-05,-0.00044451508
2.8161e-05,-0.00043676191
2.81615e-05,-0.00044193069
2.8162e-05,-0.00045743703
2.81625e-05,-0.00046260581
2.8163e-05,-0.00047552776
2.81635e-05,-0.00048844971
2.8164e-05,-0.00049620288
2.81645e-05,-0.00049620288
2.8165e-05,-0.00048844971
2.81655e-05,-0.00050137166
2.8166e-05,-0.00047294337
2.81665e-05,-0.00049620288
2.8167e-05,-0.00050395605
2.81675e-05,-0.0004910341
2.8168e-05,-0.00050137166
2.81685e-05,-0.00049361849
2.8169e-05,-0.00052463117
2.81695e-05,-0.00049361849
2.817e-05,-0.00048586532
2.81705e-05,-0.00046260581
2.8171e-05,-0.00049361849
2.81715e-05,-0.00048844971
2.8172e-05,-0.00049361849
2.81725e-05,-0.00047811215
2.8173e-05,-0.00048069654
2.81735e-05,-0.00047811215
2.8174e-05,-0.00049361849
2.81745e-05,-0.00047035898
2.8175e-05,-0.00050395605
2.81755e-05,-0.00048069654
2.8176e-05,-0.00050395605
2.81765e-05,-0.00048844971
2.8177e-05,-0.0004910341
2.81775e-05,-0.00048586532
2.8178e-05,-0.00050912483
2.81785e-05,-0.00049878727
2.8179e-05,-0.00050912483
2.81795e-05,-0.00050395605
2.818e-05,-0.00050137166
2.81805e-05,-0.00048586532
2.8181e-05,-0.000516878
2.81815e-05,-0.00049878727
2.8182e-05,-0.00053496873
2.81825e-05,-0.00049620288
2.8183e-05,-0.00051170922
2.81835e-05,-0.00046260581
2.8184e-05,-0.00049361849
2.81845e-05,-0.0004651902
2.8185e-05,-0.00047294337
2.81855e-05,-0.0004651902
2.8186e-05,-0.00048844971
2.81865e-05,-0.00047294337
2.8187e-05,-0.00050137166
2.81875e-05,-0.00048328093
2.8188e-05,-0.00050654044
2.81885e-05,-0.0004910341
2.8189e-05,-0.00051170922
2.81895e-05,-0.00049620288
2.819e-05,-0.00051429361
2.81905e-05,-0.00049620288
2.8191e-05,-0.00050912483
2.81915e-05,-0.00050137166
2.8192e-05,-0.00050912483
2.81925e-05,-0.00047294337
2.8193e-05,-0.00047552776
2.81935e-05,-0.00045485264
2.8194e-05,-0.00047294337
2.81945e-05,-0.00045743703
2.8195e-05,-0.0004651902
2.81955e-05,-0.00043417752
2.8196e-05,-0.00044193069
2.81965e-05,-0.0004135024
2.8197e-05,-0.00044193069
2.81975e-05,-0.00041091801
2.8198e-05,-0.00041867118
2.81985e-05,-0.00040058045
2.8199e-05,-0.00044451508
2.81995e-05,-0.0004393463
2.82e-05,-0.00047552776
2.82005e-05,-0.00044709947
2.8201e-05,-0.00046260581
2.82015e-05,-0.0004393463
2.8202e-05,-0.00046260581
2.82025e-05,-0.00044193069
2.8203e-05,-0.00043159313
2.82035e-05,-0.00042383996
2.8204e-05,-0.00042125557
2.82045e-05,-0.00041608679
2.8205e-05,-0.00041091801
2.82055e-05,-0.00039799606
2.8206e-05,-0.00040316484
2.82065e-05,-0.00039024289
2.8207e-05,-0.00039282728
2.82075e-05,-0.00035147704
2.8208e-05,-0.0003359707
2.82085e-05,-0.00033855509
2.8209e-05,-0.00034372387
2.82095e-05,-0.00035147704
2.821e-05,-0.00035664582
2.82105e-05,-0.00033080192
2.8211e-05,-0.00035664582
2.82115e-05,-0.00034630826
2.8212e-05,-0.00034630826
2.82125e-05,-0.0003359707
2.8213e-05,-0.00033338631
2.82135e-05,-0.00035923021
2.8214e-05,-0.00036439899
2.82145e-05,-0.00034113948
2.8215e-05,-0.00032563314
2.82155e-05,-0.00030754241
2.8216e-05,-0.00028945168
2.82165e-05,-0.00028945168
2.8217e-05,-0.00028945168
2.82175e-05,-0.00028945168
2.8218e-05,-0.0002842829
2.82185e-05,-0.00028169851
2.8219e-05,-0.00026102339
2.82195e-05,-0.00026102339
2.822e-05,-0.00027136095
2.82205e-05,-0.00024551705
2.8221e-05,-0.00027136095
2.82215e-05,-0.00026102339
2.8222e-05,-0.00026619217
2.82225e-05,-0.00027136095
2.8223e-05,-0.00026877656
2.82235e-05,-0.00025068583
2.8224e-05,-0.00027652973
2.82245e-05,-0.00028169851
2.8225e-05,-0.00025585461
2.82255e-05,-0.000258439
2.8226e-05,-0.00027136095
2.82265e-05,-0.00027136095
2.8227e-05,-0.00027136095
2.82275e-05,-0.00024293266
2.8228e-05,-0.00024293266
2.82285e-05,-0.00025585461
2.8229e-05,-0.00024551705
2.82295e-05,-0.0002325951
2.823e-05,-0.00022742632
2.82305e-05,-0.00021450437
2.8231e-05,-0.00023001071
2.82315e-05,-0.00020416681
2.8232e-05,-0.00020158242
2.82325e-05,-0.00017056974
2.8233e-05,-0.00016798535
2.82335e-05,-0.00014989462
2.8234e-05,-0.00016281657
2.82345e-05,-0.00015764779
2.8235e-05,-0.00016281657
2.82355e-05,-0.0001550634
2.8236e-05,-0.00017056974
2.82365e-05,-0.00017573852
2.8237e-05,-0.00017832291
2.82375e-05,-0.00017573852
2.8238e-05,-0.00017315413
2.82385e-05,-0.00017056974
2.8239e-05,-0.00016281657
2.82395e-05,-0.00016023218
2.824e-05,-0.00018349169
2.82405e-05,-0.00018349169
2.8241e-05,-0.00018866047
2.82415e-05,-0.00016540096
2.8242e-05,-0.00014731023
2.82425e-05,-0.00012146633
2.8243e-05,-0.00011629755
2.82435e-05,-0.0001292195
2.8244e-05,-0.00013438828
2.82445e-05,-0.00011112877
2.8245e-05,-0.00012146633
2.82455e-05,-9.303804e-05
2.8246e-05,-0.00010079121
2.82465e-05,-8.270048e-05
2.8247e-05,-6.719414e-05
2.82475e-05,-9.303804e-05
2.8248e-05,-9.562243e-05
2.82485e-05,-8.011609e-05
